Product_id,customer_id,shipping_id,inventory_id,Quantity,UnitPrice,TotalPrice,PaymentType,Profit,Discount,Tax,TaxAmount,FinalPrice,PaymentStatus,Date
466,466,466,464,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.24,0.07,158.05,1874.0692000000004,Processed,2022-12-20
467,467,467,465,2,250.88,501.76,Credit Card,91.24,0.03,0.07,35.12,521.8272,unknown,2022-12-21
468,468,468,466,5,250.88,1254.4,Debit Card,228.1000000000001,0.0,0.07,87.81,1342.21,unknown,2022-12-25
469,469,469,467,1,250.88,250.88,Credit Card,45.620000000000005,0.22,0.07,17.56,213.2464,Processed,2022-12-27
470,470,470,468,4,250.88,1003.52,Debit Card,182.48,0.08,0.07,70.25,993.4884,Pending,2022-12-27
471,471,471,469,2,250.88,501.76,Debit Card,91.24,0.26,0.07,35.12,406.4224,Failed,2022-12-28
472,472,472,470,8,250.88,2007.04,Credit Card,364.96,0.16,0.07,140.49,1826.4036,Pending,2022-12-28
473,473,473,471,4,250.88,1003.52,Credit Card,182.48,0.14,0.07,70.25,933.2772,unknown,2022-12-30
474,474,474,472,5,250.88,1254.4,Debit Card,228.1000000000001,0.23,0.07,87.81,1053.698,Pending,2022-12-30
475,475,475,473,4,250.88,1003.52,Debit Card,182.48,0.22,0.07,70.25,852.9956,Processed,2022-12-31
476,476,476,474,5,250.88,1254.4,Debit Card,228.1000000000001,0.21,0.07,87.81,1078.786,Processed,2022-12-31
477,477,477,475,5,250.88,1254.4,PayPal,228.1000000000001,0.21,0.07,87.81,1078.786,Failed,2023-01-02
478,478,478,476,5,250.88,1254.4,Debit Card,228.1000000000001,0.15,0.07,87.81,1154.05,Failed,2023-01-02
479,479,479,477,3,250.88,752.64,Bank Transfer,136.86,0.28,0.07,52.68,594.5808,Pending,2023-01-03
480,480,480,478,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.27,0.07,122.93,1404.9268,Failed,2023-01-05
481,481,481,479,3,250.88,752.64,Bank Transfer,136.86,0.1,0.07,52.68,730.0559999999999,Pending,2023-01-06
482,482,482,480,2,250.88,501.76,Credit Card,91.24,0.24,0.07,35.12,416.4576,Processed,2023-01-08
483,483,483,481,3,250.88,752.64,Credit Card,136.86,0.27,0.07,52.68,602.1071999999999,Pending,2023-01-09
484,484,484,482,3,250.88,752.64,Credit Card,136.86,0.19,0.07,52.68,662.3183999999999,Pending,2023-01-09
485,485,485,483,8,250.88,2007.04,Debit Card,364.96,0.17,0.07,140.49,1806.3332,Pending,2023-01-10
486,486,486,484,4,250.88,1003.52,Bank Transfer,182.48,0.2,0.07,70.25,873.066,Pending,2023-01-11
487,487,487,485,3,250.88,752.64,Debit Card,136.86,0.05,0.07,52.68,767.688,unknown,2023-01-13
488,488,488,486,5,250.88,1254.4,PayPal,228.1000000000001,0.03,0.07,87.81,1304.578,unknown,2023-01-18
489,489,489,487,4,250.88,1003.52,PayPal,182.48,0.25,0.07,70.25,822.89,Processed,2023-01-18
490,490,490,488,9,250.88,2257.92,Credit Card,410.58000000000015,0.17,0.07,158.05,2032.1236000000004,Pending,2023-01-19
491,491,491,489,8,250.88,2007.04,PayPal,364.96,0.04,0.07,140.49,2067.2484,Processed,2023-01-20
492,492,492,490,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.12,0.07,122.93,1668.3508,Failed,2023-01-20
493,493,493,491,8,250.88,2007.04,PayPal,364.96,0.09,0.07,140.49,1966.8964,Pending,2023-01-21
494,494,494,492,5,250.88,1254.4,Credit Card,228.1000000000001,0.26,0.07,87.81,1016.066,Processed,2023-01-22
495,495,495,493,4,250.88,1003.52,Debit Card,182.48,0.15,0.07,70.25,923.242,unknown,2023-01-22
496,496,496,494,7,250.88,1756.16,PayPal,319.3399999999999,0.17,0.07,122.93,1580.5428,Pending,2023-01-24
497,497,497,495,1,250.88,250.88,Bank Transfer,45.620000000000005,0.07,0.07,17.56,250.8784,Failed,2023-01-24
498,498,498,496,6,250.88,1505.28,Bank Transfer,273.72,0.24,0.07,105.37,1249.3828,Processed,2023-01-29
499,499,499,497,8,250.88,2007.04,Bank Transfer,364.96,0.28,0.07,140.49,1585.5587999999998,Processed,2023-01-29
500,500,500,498,7,250.88,1756.16,Debit Card,319.3399999999999,0.24,0.07,122.93,1457.6116,unknown,2023-01-29
501,501,501,499,2,250.88,501.76,Bank Transfer,91.24,0.15,0.07,35.12,461.616,Pending,2023-01-31
502,502,502,500,7,250.88,1756.16,Credit Card,319.3399999999999,0.25,0.07,122.93,1440.05,Failed,2023-01-31
503,503,503,501,6,250.88,1505.28,Credit Card,273.72,0.06,0.07,105.37,1520.3332,Pending,2023-02-01
504,504,504,502,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.03,0.07,87.81,1304.578,Failed,2023-02-02
505,505,505,503,4,250.88,1003.52,PayPal,182.48,0.13,0.07,70.25,943.3124,Failed,2023-02-03
506,506,506,504,1,250.88,250.88,Bank Transfer,45.620000000000005,0.05,0.07,17.56,255.896,Processed,2023-02-03
507,507,507,505,2,250.88,501.76,Credit Card,91.24,0.08,0.07,35.12,496.7392,Failed,2023-02-03
508,508,508,506,7,250.88,1756.16,Credit Card,319.3399999999999,0.18,0.07,122.93,1562.9812,Processed,2023-02-03
509,509,509,507,3,250.88,752.64,Credit Card,136.86,0.12,0.07,52.68,715.0031999999999,Pending,2023-02-06
510,510,510,508,5,250.88,1254.4,PayPal,228.1000000000001,0.26,0.07,87.81,1016.066,Pending,2023-02-06
511,511,511,509,8,250.88,2007.04,PayPal,364.96,0.07,0.07,140.49,2007.0372,Failed,2023-02-06
512,512,512,510,8,250.88,2007.04,PayPal,364.96,0.3,0.07,140.49,1545.4179999999997,Processed,2023-02-08
513,513,513,503,6,250.88,1505.28,Credit Card,273.72,0.11,0.07,105.37,1445.0692,Processed,2023-02-09
514,514,514,511,5,250.88,1254.4,Debit Card,228.1000000000001,0.15,0.07,87.81,1154.05,Pending,2023-02-10
515,515,515,512,2,250.88,501.76,Bank Transfer,91.24,0.04,0.07,35.12,516.8096,Failed,2023-02-10
516,516,516,513,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.17,0.07,158.05,2032.1236000000004,Processed,2023-02-13
517,517,517,514,1,250.88,250.88,Credit Card,45.620000000000005,0.29,0.07,17.56,195.6848,Processed,2023-02-15
518,518,518,515,2,250.88,501.76,PayPal,91.24,0.22,0.07,35.12,426.4928,Failed,2023-02-15
519,519,519,516,1,250.88,250.88,Debit Card,45.620000000000005,0.07,0.07,17.56,250.8784,Pending,2023-02-16
520,520,520,517,4,250.88,1003.52,Debit Card,182.48,0.13,0.07,70.25,943.3124,Processed,2023-02-19
521,521,521,518,4,250.88,1003.52,PayPal,182.48,0.13,0.07,70.25,943.3124,Processed,2023-02-23
522,522,522,519,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.03,0.07,87.81,1304.578,Failed,2023-02-24
523,523,523,520,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.27,0.07,87.81,1003.522,Failed,2023-02-24
524,524,524,521,8,250.88,2007.04,Debit Card,364.96,0.11,0.07,140.49,1926.7556,Processed,2023-03-01
525,525,525,522,3,250.88,752.64,Debit Card,136.86,0.15,0.07,52.68,692.424,Processed,2023-03-02
526,526,526,523,6,250.88,1505.28,PayPal,273.72,0.09,0.07,105.37,1475.1748,Failed,2023-03-03
527,527,527,524,3,250.88,752.64,Bank Transfer,136.86,0.05,0.07,52.68,767.688,unknown,2023-03-03
528,528,528,525,2,250.88,501.76,Debit Card,91.24,0.27,0.07,35.12,401.4048,Processed,2023-03-05
529,529,529,526,8,250.88,2007.04,Bank Transfer,364.96,0.01,0.07,140.49,2127.4596,Failed,2023-03-06
530,530,530,527,1,250.88,250.88,Debit Card,45.620000000000005,0.12,0.07,17.56,238.3344,Processed,2023-03-06
531,531,531,528,9,250.88,2257.92,PayPal,410.58000000000015,0.22,0.07,158.05,1919.2276,Failed,2023-03-06
532,532,532,529,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.09,0.07,122.93,1721.0356,Processed,2023-03-07
533,533,533,530,4,250.88,1003.52,Debit Card,182.48,0.13,0.07,70.25,943.3124,Processed,2023-03-08
534,534,534,531,3,250.88,752.64,Debit Card,136.86,0.17,0.07,52.68,677.3711999999999,Failed,2023-03-09
535,535,535,532,6,250.88,1505.28,Debit Card,273.72,0.3,0.07,105.37,1159.066,Pending,2023-03-09
536,536,536,533,9,250.88,2257.92,Debit Card,410.58000000000015,0.23,0.07,158.05,1896.6484000000005,unknown,2023-03-09
537,537,537,534,9,250.88,2257.92,PayPal,410.58000000000015,0.29,0.07,158.05,1761.1732000000002,Pending,2023-03-12
538,538,538,535,4,250.88,1003.52,Bank Transfer,182.48,0.21,0.07,70.25,863.0308,Pending,2023-03-13
539,539,539,536,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.08,0.07,87.81,1241.858,Failed,2023-03-13
540,540,540,537,9,250.88,2257.92,Credit Card,410.58000000000015,0.09,0.07,158.05,2212.7572000000005,Processed,2023-03-15
541,541,541,538,2,250.88,501.76,Bank Transfer,91.24,0.25,0.07,35.12,411.44,Pending,2023-03-16
542,542,542,539,2,250.88,501.76,Credit Card,91.24,0.13,0.07,35.12,471.6512,Processed,2023-03-17
543,543,543,540,5,250.88,1254.4,Debit Card,228.1000000000001,0.11,0.07,87.81,1204.226,Processed,2023-03-17
544,544,544,541,1,250.88,250.88,PayPal,45.620000000000005,0.28,0.07,17.56,198.1936,Pending,2023-03-17
545,545,545,542,8,250.88,2007.04,PayPal,364.96,0.0,0.07,140.49,2147.53,Pending,2023-03-23
546,546,546,543,5,250.88,1254.4,Debit Card,228.1000000000001,0.16,0.07,87.81,1141.506,Processed,2023-03-26
547,547,547,544,2,250.88,501.76,Credit Card,91.24,0.23,0.07,35.12,421.4752,Pending,2023-03-27
548,548,548,545,9,250.88,2257.92,Debit Card,410.58000000000015,0.22,0.07,158.05,1919.2276,Pending,2023-03-27
549,549,549,546,2,250.88,501.76,PayPal,91.24,0.11,0.07,35.12,481.6864,Processed,2023-03-27
550,550,550,547,7,250.88,1756.16,PayPal,319.3399999999999,0.16,0.07,122.93,1598.1044,Pending,2023-03-27
551,551,551,548,8,250.88,2007.04,Bank Transfer,364.96,0.0,0.07,140.49,2147.53,unknown,2023-04-02
552,552,552,549,6,250.88,1505.28,Credit Card,273.72,0.16,0.07,105.37,1369.8052,Processed,2023-04-03
553,553,553,550,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.18,0.07,122.93,1562.9812,Pending,2023-04-03
554,554,554,551,1,250.88,250.88,PayPal,45.620000000000005,0.26,0.07,17.56,203.2112,Failed,2023-04-03
555,555,555,552,4,250.88,1003.52,PayPal,182.48,0.06,0.07,70.25,1013.5588,unknown,2023-04-04
556,556,556,553,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.25,0.07,122.93,1440.05,Failed,2023-04-04
557,557,557,554,1,250.88,250.88,Bank Transfer,45.620000000000005,0.22,0.07,17.56,213.2464,Processed,2023-04-06
558,558,558,555,1,250.88,250.88,PayPal,45.620000000000005,0.2,0.07,17.56,218.264,unknown,2023-04-07
559,559,559,556,6,250.88,1505.28,Bank Transfer,273.72,0.12,0.07,105.37,1430.0164,Failed,2023-04-08
560,560,560,557,4,250.88,1003.52,Bank Transfer,182.48,0.11,0.07,70.25,963.3828,Pending,2023-04-09
561,561,561,558,3,250.88,752.64,Credit Card,136.86,0.21,0.07,52.68,647.2656,Processed,2023-04-11
562,562,562,559,5,250.88,1254.4,PayPal,228.1000000000001,0.3,0.07,87.81,965.89,Processed,2023-04-11
563,563,563,560,9,250.88,2257.92,Debit Card,410.58000000000015,0.12,0.07,158.05,2145.0196,unknown,2023-04-12
564,564,564,561,3,250.88,752.64,Credit Card,136.86,0.28,0.07,52.68,594.5808,Pending,2023-04-14
565,565,565,562,5,250.88,1254.4,Debit Card,228.1000000000001,0.18,0.07,87.81,1116.418,Failed,2023-04-16
566,566,566,563,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.26,0.07,87.81,1016.066,Processed,2023-04-16
567,567,567,564,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.07,0.07,158.05,2257.9156000000003,Pending,2023-04-18
568,568,568,565,4,250.88,1003.52,Debit Card,182.48,0.23,0.07,70.25,842.9603999999999,Pending,2023-04-18
569,569,569,566,1,250.88,250.88,Bank Transfer,45.620000000000005,0.25,0.07,17.56,205.72,Failed,2023-04-21
570,570,570,567,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.25,0.07,87.81,1028.61,Failed,2023-04-23
571,571,571,568,1,250.88,250.88,Credit Card,45.620000000000005,0.24,0.07,17.56,208.2288,Pending,2023-04-25
572,572,572,569,6,250.88,1505.28,Debit Card,273.72,0.09,0.07,105.37,1475.1748,Failed,2023-04-27
573,573,573,570,7,250.88,1756.16,Credit Card,319.3399999999999,0.16,0.07,122.93,1598.1044,Processed,2023-04-28
574,574,574,571,1,250.88,250.88,Debit Card,45.620000000000005,0.09,0.07,17.56,245.8608,Failed,2023-04-29
575,575,575,572,4,250.88,1003.52,Credit Card,182.48,0.1,0.07,70.25,973.418,Processed,2023-05-01
576,576,576,573,9,250.88,2257.92,PayPal,410.58000000000015,0.09,0.07,158.05,2212.7572000000005,Pending,2023-05-02
577,577,577,574,1,250.88,250.88,PayPal,45.620000000000005,0.09,0.07,17.56,245.8608,unknown,2023-05-03
578,578,578,575,9,250.88,2257.92,Debit Card,410.58000000000015,0.21,0.07,158.05,1941.8068000000003,Failed,2023-05-03
579,579,579,576,8,250.88,2007.04,PayPal,364.96,0.2,0.07,140.49,1746.1219999999998,Pending,2023-05-04
580,580,580,577,5,250.88,1254.4,Credit Card,228.1000000000001,0.06,0.07,87.81,1266.946,Failed,2023-05-04
581,581,581,578,6,250.88,1505.28,Debit Card,273.72,0.21,0.07,105.37,1294.5412,Failed,2023-05-05
582,582,582,579,7,250.88,1756.16,PayPal,319.3399999999999,0.09,0.07,122.93,1721.0356,Failed,2023-05-07
583,583,583,580,4,250.88,1003.52,PayPal,182.48,0.06,0.07,70.25,1013.5588,Failed,2023-05-09
584,584,584,581,6,250.88,1505.28,Debit Card,273.72,0.22,0.07,105.37,1279.4884000000002,Processed,2023-05-11
585,585,585,576,7,250.88,1756.16,PayPal,319.3399999999999,0.11,0.07,122.93,1685.9124,Processed,2023-05-11
586,586,586,582,6,250.88,1505.28,PayPal,273.72,0.17,0.07,105.37,1354.7524,unknown,2023-05-14
587,587,587,583,6,250.88,1505.28,Debit Card,273.72,0.06,0.07,105.37,1520.3332,Failed,2023-05-14
588,588,588,584,2,250.88,501.76,PayPal,91.24,0.18,0.07,35.12,446.5632,Pending,2023-05-17
589,589,589,585,5,250.88,1254.4,PayPal,228.1000000000001,0.06,0.07,87.81,1266.946,Failed,2023-05-17
590,590,590,586,3,250.88,752.64,PayPal,136.86,0.05,0.07,52.68,767.688,Pending,2023-05-19
591,591,591,587,7,250.88,1756.16,PayPal,319.3399999999999,0.12,0.07,122.93,1668.3508,Processed,2023-05-21
592,592,592,588,4,250.88,1003.52,Bank Transfer,182.48,0.24,0.07,70.25,832.9252,Pending,2023-05-22
593,593,593,589,1,250.88,250.88,Debit Card,45.620000000000005,0.05,0.07,17.56,255.896,Failed,2023-05-22
594,594,594,590,6,250.88,1505.28,Bank Transfer,273.72,0.04,0.07,105.37,1550.4388,Failed,2023-05-23
595,595,595,591,6,250.88,1505.28,Bank Transfer,273.72,0.01,0.07,105.37,1595.5972000000002,Pending,2023-05-26
596,596,596,592,7,250.88,1756.16,Credit Card,319.3399999999999,0.12,0.07,122.93,1668.3508,Pending,2023-05-27
597,597,597,591,8,250.88,2007.04,Bank Transfer,364.96,0.08,0.07,140.49,1986.9668,unknown,2023-05-27
598,598,598,593,3,250.88,752.64,Bank Transfer,136.86,0.09,0.07,52.68,737.5823999999999,Pending,2023-05-27
599,599,599,594,6,250.88,1505.28,Credit Card,273.72,0.29,0.07,105.37,1174.1188000000002,Processed,2023-05-28
600,600,600,595,2,250.88,501.76,PayPal,91.24,0.06,0.07,35.12,506.7744,Failed,2023-05-29
601,601,601,596,9,250.88,2257.92,PayPal,410.58000000000015,0.14,0.07,158.05,2099.8612000000003,Failed,2023-05-29
602,602,602,597,2,250.88,501.76,Bank Transfer,91.24,0.3,0.07,35.12,386.352,Processed,2023-05-31
603,603,603,598,3,250.88,752.64,Credit Card,136.86,0.01,0.07,52.68,797.7936,unknown,2023-05-31
604,604,604,599,2,250.88,501.76,PayPal,91.24,0.21,0.07,35.12,431.5104,Processed,2023-05-31
605,605,605,600,9,250.88,2257.92,Credit Card,410.58000000000015,0.11,0.07,158.05,2167.5988,unknown,2023-06-02
606,606,606,601,1,250.88,250.88,Debit Card,45.620000000000005,0.27,0.07,17.56,200.7024,Processed,2023-06-02
607,607,607,602,5,250.88,1254.4,Debit Card,228.1000000000001,0.27,0.07,87.81,1003.522,Pending,2023-06-03
608,608,608,603,1,250.88,250.88,Debit Card,45.620000000000005,0.12,0.07,17.56,238.3344,Pending,2023-06-03
609,609,609,604,5,250.88,1254.4,Debit Card,228.1000000000001,0.07,0.07,87.81,1254.402,Failed,2023-06-04
610,610,610,605,8,250.88,2007.04,Bank Transfer,364.96,0.13,0.07,140.49,1886.6148,Failed,2023-06-05
611,611,611,606,8,250.88,2007.04,Debit Card,364.96,0.29,0.07,140.49,1565.4883999999995,Processed,2023-06-10
612,612,612,607,8,250.88,2007.04,Debit Card,364.96,0.08,0.07,140.49,1986.9668,Pending,2023-06-11
613,613,613,608,2,250.88,501.76,Credit Card,91.24,0.29,0.07,35.12,391.3696,Processed,2023-06-14
614,614,614,609,8,250.88,2007.04,PayPal,364.96,0.25,0.07,140.49,1645.7699999999998,Failed,2023-06-15
615,615,615,610,5,250.88,1254.4,Credit Card,228.1000000000001,0.08,0.07,87.81,1241.858,Processed,2023-06-16
616,616,616,611,1,250.88,250.88,Bank Transfer,45.620000000000005,0.24,0.07,17.56,208.2288,Pending,2023-06-16
617,617,617,612,7,250.88,1756.16,Debit Card,319.3399999999999,0.01,0.07,122.93,1861.5284,Failed,2023-06-17
618,618,618,613,6,250.88,1505.28,PayPal,273.72,0.16,0.07,105.37,1369.8052,unknown,2023-06-18
619,619,619,614,5,250.88,1254.4,PayPal,228.1000000000001,0.11,0.07,87.81,1204.226,Processed,2023-06-19
620,620,620,615,1,250.88,250.88,Debit Card,45.620000000000005,0.13,0.07,17.56,235.8256,Pending,2023-06-19
621,621,621,616,1,250.88,250.88,Debit Card,45.620000000000005,0.14,0.07,17.56,233.3168,Pending,2023-06-19
622,622,622,617,6,250.88,1505.28,Bank Transfer,273.72,0.15,0.07,105.37,1384.8580000000002,Processed,2023-06-21
623,623,623,618,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.2,0.07,122.93,1527.858,Pending,2023-06-22
624,624,624,619,1,250.88,250.88,Debit Card,45.620000000000005,0.21,0.07,17.56,215.7552,Failed,2023-06-28
625,625,625,620,9,250.88,2257.92,Debit Card,410.58000000000015,0.29,0.07,158.05,1761.1732000000002,unknown,2023-07-01
626,626,626,621,4,250.88,1003.52,Debit Card,182.48,0.23,0.07,70.25,842.9603999999999,Processed,2023-07-02
627,627,627,622,5,250.88,1254.4,Debit Card,228.1000000000001,0.21,0.07,87.81,1078.786,Failed,2023-07-03
628,628,628,623,2,250.88,501.76,PayPal,91.24,0.12,0.07,35.12,476.6688,Pending,2023-07-08
629,629,629,624,8,250.88,2007.04,Bank Transfer,364.96,0.04,0.07,140.49,2067.2484,Failed,2023-07-08
630,630,630,625,2,250.88,501.76,Debit Card,91.24,0.02,0.07,35.12,526.8448,Failed,2023-07-09
631,631,631,626,3,250.88,752.64,Debit Card,136.86,0.14,0.07,52.68,699.9504,unknown,2023-07-09
632,632,632,627,9,250.88,2257.92,PayPal,410.58000000000015,0.2,0.07,158.05,1964.386,Failed,2023-07-10
633,633,633,628,2,250.88,501.76,Credit Card,91.24,0.2,0.07,35.12,436.528,Pending,2023-07-14
634,634,634,629,6,250.88,1505.28,Debit Card,273.72,0.29,0.07,105.37,1174.1188000000002,Processed,2023-07-17
635,635,635,630,4,250.88,1003.52,PayPal,182.48,0.11,0.07,70.25,963.3828,Pending,2023-07-18
636,636,636,631,7,250.88,1756.16,PayPal,319.3399999999999,0.19,0.07,122.93,1545.4196,Failed,2023-07-18
637,637,637,632,6,250.88,1505.28,Credit Card,273.72,0.27,0.07,105.37,1204.2244,Failed,2023-07-18
638,638,638,633,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.12,0.07,158.05,2145.0196,Pending,2023-07-19
639,639,639,634,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.14,0.07,158.05,2099.8612000000003,Processed,2023-07-23
640,640,640,635,4,250.88,1003.52,Bank Transfer,182.48,0.28,0.07,70.25,792.7844,Failed,2023-07-24
641,641,641,636,1,250.88,250.88,Debit Card,45.620000000000005,0.17,0.07,17.56,225.7904,Failed,2023-07-25
642,642,642,637,2,250.88,501.76,Bank Transfer,91.24,0.24,0.07,35.12,416.4576,Failed,2023-08-04
643,643,643,638,8,250.88,2007.04,Debit Card,364.96,0.28,0.07,140.49,1585.5587999999998,Processed,2023-08-05
644,644,644,639,8,250.88,2007.04,Debit Card,364.96,0.17,0.07,140.49,1806.3332,Processed,2023-08-06
645,645,645,640,2,250.88,501.76,PayPal,91.24,0.03,0.07,35.12,521.8272,Failed,2023-08-10
646,646,646,641,4,250.88,1003.52,Bank Transfer,182.48,0.25,0.07,70.25,822.89,Processed,2023-08-12
647,647,647,642,1,250.88,250.88,Bank Transfer,45.620000000000005,0.25,0.07,17.56,205.72,Pending,2023-08-13
648,648,648,643,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.03,0.07,122.93,1826.4052,Failed,2023-08-13
649,649,649,644,4,250.88,1003.52,Debit Card,182.48,0.16,0.07,70.25,913.2068,Pending,2023-08-14
650,650,650,645,8,250.88,2007.04,Debit Card,364.96,0.15,0.07,140.49,1846.474,Processed,2023-08-14
651,651,651,646,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.25,0.07,158.05,1851.49,Processed,2023-08-15
652,652,652,647,9,250.88,2257.92,Debit Card,410.58000000000015,0.08,0.07,158.05,2235.3364,Pending,2023-08-15
653,653,653,648,3,250.88,752.64,Debit Card,136.86,0.13,0.07,52.68,707.4767999999999,Processed,2023-08-16
654,654,654,649,5,250.88,1254.4,Credit Card,228.1000000000001,0.18,0.07,87.81,1116.418,Failed,2023-08-16
655,655,655,650,6,250.88,1505.28,Credit Card,273.72,0.16,0.07,105.37,1369.8052,Pending,2023-08-16
656,656,656,651,6,250.88,1505.28,Bank Transfer,273.72,0.29,0.07,105.37,1174.1188000000002,Pending,2023-08-17
657,657,657,652,8,250.88,2007.04,Bank Transfer,364.96,0.29,0.07,140.49,1565.4883999999995,Failed,2023-08-18
658,658,658,653,6,250.88,1505.28,Credit Card,273.72,0.02,0.07,105.37,1580.5444,Processed,2023-08-19
659,659,659,652,6,250.88,1505.28,Debit Card,273.72,0.09,0.07,105.37,1475.1748,Pending,2023-08-20
660,660,660,654,4,250.88,1003.52,Debit Card,182.48,0.0,0.07,70.25,1073.77,Pending,2023-08-26
661,661,661,655,7,250.88,1756.16,PayPal,319.3399999999999,0.13,0.07,122.93,1650.7892,Failed,2023-08-28
662,662,662,656,8,250.88,2007.04,Bank Transfer,364.96,0.2,0.07,140.49,1746.1219999999998,unknown,2023-08-29
663,663,663,657,3,250.88,752.64,Bank Transfer,136.86,0.14,0.07,52.68,699.9504,Pending,2023-08-30
664,664,664,658,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.02,0.07,122.93,1843.9668,Processed,2023-08-30
665,665,665,659,3,250.88,752.64,PayPal,136.86,0.06,0.07,52.68,760.1615999999999,Pending,2023-08-31
666,666,666,660,8,250.88,2007.04,PayPal,364.96,0.05,0.07,140.49,2047.178,Processed,2023-09-03
667,667,667,661,1,250.88,250.88,Debit Card,45.620000000000005,0.15,0.07,17.56,230.808,Pending,2023-09-05
668,668,668,662,1,250.88,250.88,Credit Card,45.620000000000005,0.2,0.07,17.56,218.264,Processed,2023-09-08
669,669,669,663,6,250.88,1505.28,Credit Card,273.72,0.09,0.07,105.37,1475.1748,Processed,2023-09-09
670,670,670,664,9,250.88,2257.92,Credit Card,410.58000000000015,0.04,0.07,158.05,2325.6532,Pending,2023-09-11
671,671,671,665,4,250.88,1003.52,Debit Card,182.48,0.24,0.07,70.25,832.9252,Processed,2023-09-11
672,672,672,666,6,250.88,1505.28,Credit Card,273.72,0.26,0.07,105.37,1219.2772,Processed,2023-09-17
673,673,673,667,5,250.88,1254.4,PayPal,228.1000000000001,0.08,0.07,87.81,1241.858,unknown,2023-09-19
674,674,674,668,1,250.88,250.88,PayPal,45.620000000000005,0.13,0.07,17.56,235.8256,Failed,2023-09-20
675,675,675,669,6,250.88,1505.28,Bank Transfer,273.72,0.02,0.07,105.37,1580.5444,unknown,2023-09-20
676,676,676,670,9,250.88,2257.92,Credit Card,410.58000000000015,0.07,0.07,158.05,2257.9156000000003,Failed,2023-09-23
677,677,677,671,3,250.88,752.64,PayPal,136.86,0.23,0.07,52.68,632.2127999999999,Processed,2023-09-24
678,678,678,672,3,250.88,752.64,Bank Transfer,136.86,0.11,0.07,52.68,722.5296,Pending,2023-09-24
679,679,679,673,2,250.88,501.76,Credit Card,91.24,0.18,0.07,35.12,446.5632,Pending,2023-09-30
680,680,680,674,4,250.88,1003.52,Credit Card,182.48,0.28,0.07,70.25,792.7844,Failed,2023-10-01
681,681,681,675,3,250.88,752.64,PayPal,136.86,0.22,0.07,52.68,639.7392,Pending,2023-10-06
682,682,682,676,2,250.88,501.76,Bank Transfer,91.24,0.14,0.07,35.12,466.6336,Pending,2023-10-06
683,683,683,677,1,250.88,250.88,Bank Transfer,45.620000000000005,0.11,0.07,17.56,240.8432,Processed,2023-10-09
684,684,684,678,3,250.88,752.64,PayPal,136.86,0.06,0.07,52.68,760.1615999999999,Processed,2023-10-10
685,685,685,679,6,250.88,1505.28,PayPal,273.72,0.23,0.07,105.37,1264.4356,Pending,2023-10-10
686,686,686,680,9,250.88,2257.92,PayPal,410.58000000000015,0.03,0.07,158.05,2348.2324000000003,Processed,2023-10-12
687,687,687,681,5,250.88,1254.4,Credit Card,228.1000000000001,0.02,0.07,87.81,1317.122,Failed,2023-10-13
688,688,688,682,3,250.88,752.64,PayPal,136.86,0.03,0.07,52.68,782.7407999999999,Failed,2023-10-13
689,689,689,683,5,250.88,1254.4,PayPal,228.1000000000001,0.07,0.07,87.81,1254.402,Pending,2023-10-14
690,690,690,684,5,250.88,1254.4,Debit Card,228.1000000000001,0.19,0.07,87.81,1103.874,Pending,2023-10-14
691,691,691,685,5,250.88,1254.4,PayPal,228.1000000000001,0.26,0.07,87.81,1016.066,unknown,2023-10-15
692,692,692,686,7,250.88,1756.16,PayPal,319.3399999999999,0.3,0.07,122.93,1352.242,Pending,2023-10-17
693,693,693,687,5,250.88,1254.4,Credit Card,228.1000000000001,0.22,0.07,87.81,1066.242,Pending,2023-10-17
694,694,694,688,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.04,0.07,122.93,1808.8436,Processed,2023-10-18
695,695,695,689,9,250.88,2257.92,Credit Card,410.58000000000015,0.08,0.07,158.05,2235.3364,Processed,2023-10-18
696,696,696,690,5,250.88,1254.4,Debit Card,228.1000000000001,0.04,0.07,87.81,1292.034,Failed,2023-10-19
697,697,697,691,2,250.88,501.76,PayPal,91.24,0.03,0.07,35.12,521.8272,Failed,2023-10-19
698,698,698,692,5,250.88,1254.4,PayPal,228.1000000000001,0.17,0.07,87.81,1128.962,unknown,2023-10-22
